"","ARI","n.clusters","runtime","seed"
"1",0.909467197790364,10,2.39752339919408,256620098.309717
"2",0.905345164317562,10,2.30852383375168,944573970.674405
"3",0.907329856039088,10,2.17114926576614,1304680842.30771
"4",0.904462680504235,10,2.40622963110606,641514195.183806
"5",0.908173076427486,10,2.13706631660461,1528634731.33268
"6",0.904129803709191,10,2.45705318450928,7961882.91028048
"7",0.906961266512688,10,2.76650488376617,1048393083.17283
"8",0.909467197790364,10,2.00812268257141,138371172.558848
"9",0.907329856039088,10,2.59269293546677,1549105325.15491
"10",0.907329856039088,10,2.39009270270665,724806662.942398
