"","ARI","n.clusters","runtime","seed"
"1",0.260770284338481,32,19.6864592671394,NA
"2",0.260770284338481,32,18.1934555490812,NA
"3",0.260770284338481,32,17.4833068331083,NA
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
