"","ARI","n.clusters","runtime","seed"
"1",0.555164388212174,11,103.653051916758,399273013.107198
"2",0.554370161661175,11,102.459298717976,1370155756.83358
"3",0.585943619010623,12,101.40638508002,640879657.551148
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
