"","ARI","n.clusters","runtime","seed"
"1",0.436607506772844,7,173.032523385684,NA
"2",0.436607506772844,7,166.416836233934,NA
"3",0.436607506772844,7,168.182600386937,NA
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
