"","ARI","n.clusters","runtime","seed"
"1",0,0,0,0
"2",0.295244676317008,16,0.601325833797455,1623956958.54481
"3",0.28766606266926,18,0.580313003063202,18262003.7840275
"4",0.291018918062561,18,0.602708899974823,1028817586.9238
"5",0.291778325332112,18,0.608418651421865,612089677.762904
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
