"","ARI","n.clusters","runtime","seed"
"1",0.709890944629986,4,4.44071613550186,545677716.226541
"2",0.709890944629986,4,4.37904634873072,507098681.197701
"3",0.709890944629986,4,5.15082679986954,498929372.205138
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
