"","ARI","n.clusters","runtime","seed"
"1",0.309328928660605,9,2.95667091608047,1357284271.92671
"2",0.309328928660605,9,2.93256394863129,293097432.319407
"3",0.309328928660605,9,2.89200795094172,834083612.723863
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
