"","ARI","n.clusters","runtime","seed"
"1",0.636895476483151,18,2.66256326436996,1626712280.41424
"2",0.636895476483151,18,2.39689948558807,107032383.37205
"3",0.636895476483151,18,2.37608833312988,1168376292.06419
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
