"","ARI","n.clusters","runtime","seed"
"1",0.413952666772517,45,4.79246931870778,644859
"2",0.413952666772517,45,4.41170843044917,261070793.349517
"3",0.413952666772517,45,4.44120891491572,261071062.489118
"4",0.413952666772517,45,4.44208048582077,261071332.993825
"5",0.413952666772517,45,4.36932351589203,261071603.468798
"6",0.413952666772517,45,4.41078002055486,261071872.116413
"7",0.413952666772517,45,4.33504091501236,261072140.555239
"8",0.413952666772517,45,4.38303503195445,261072409.375806
"9",0.413952666772517,45,4.44915580352147,261072678.788508
"10",0.413952666772517,45,4.39118794997533,261072947.902448
