"","ARI","n.clusters","runtime","seed"
"1",0.847077949294793,8,3.64018005132675,256619009.22919
"2",0.585682322759484,11,2.45120614767075,944570005.083398
"3",0.604275369906724,12,4.46910136540731,1304675371.72452
"4",0.607526575783991,10,2.98400291601817,641511559.443329
"5",0.846916078944988,8,3.03477278550466,1528628483.19424
"6",0.845978805419981,11,3.99406363169352,7961850.62947238
"7",0.843119998655269,10,3.32388478517532,1048388891.74571
"8",0.851459276920177,10,4.2138309319814,138370622.190676
"9",0.598355547689411,12,3.60300581852595,1549099289.14901
"10",0.838134242719795,8,3.72691438595454,724803865.673936
