"","ARI","n.clusters","runtime","seed"
"1",0.436985214674941,17,8.44120716651281,1019529782.3699
"2",0.436985214674941,17,8.46464399894078,143264259.128093
"3",0.436985214674941,17,8.43528551657995,367036467.028444
"4",0.436985214674941,17,8.43066525061925,104806698.530926
"5",0.436985214674941,17,8.42783576647441,131569385.443001
"6",0.436985214674941,17,8.4326803167661,100668132.828634
"7",0.436985214674941,17,8.4462105512619,1030896868.0925
"8",0.436985214674941,17,8.48266183535258,923856773.239313
"9",0.436985214674941,17,8.49436226685842,365146186.052029
"10",0.436985214674941,17,8.49871114889781,1119032966.78999
