"","ARI","n.clusters","runtime","seed"
"1",0.372023739392672,6,10.6364852666855,881608850.191092
"2",0.372023739392672,6,10.520925951004,1158643089.61352
"3",0.371976514193928,6,10.594887149334,1176047583.00389
"4",0.372023739392672,6,10.6555217822393,1068768350.77484
"5",0.372023739392672,6,10.6624542514483,840655918.451917
"6",0.371976514193928,6,10.6803724805514,929259116.242149
"7",0.371976514193928,6,10.6958277185758,1404195662.21858
"8",0.373121504407251,5,10.7460639158885,711794945.525151
"9",0.372023739392672,6,10.6876403013865,137851741.869305
"10",0.372023739392672,6,10.6973668336868,669402038.480891
