"","ARI","n.clusters","runtime","seed"
"1",0.474429169999574,10,1.18145924806595,1236106966.57392
"2",0.474429169999574,10,1.15366138219833,1114159563.06483
"3",0.474429169999574,10,1.12675326665243,1614817892.2155
"4",0.474429169999574,10,1.14150173664093,1560835071.30054
"5",0.474429169999574,10,1.13097430070241,1512749089.13922
"6",0.474429169999574,10,1.13262343406677,1020197540.03973
"7",0.474429169999574,10,1.12705900271734,224040098.649004
"8",0.474429169999574,10,1.14245980183283,997738465.890986
"9",0.474429169999574,10,1.14104885260264,815373565.532486
"10",0.474429169999574,10,1.14569073120753,1361411506.69347
