"","ARI","n.clusters","runtime","seed"
"1",0.0380938235994205,48,1.64713484843572,153139099.643171
"2",0.0380938235994205,48,1.59832753340403,936927855.549598
"3",0.0380938235994205,48,1.60320853392283,176559762.443196
"4",0.0380938235994205,48,1.5755539337794,1575024591.05914
"5",0.0380938235994205,48,1.56578050057093,1288985232.72606
"6",0.0380938235994205,48,1.58664380311966,592561703.834468
"7",0.0380938235994205,48,1.61271485090256,814526449.759029
"8",0.0380938235994205,48,1.59090385039647,150586026.923914
"9",0.0380938235994205,48,1.57147474686305,800793146.684241
"10",0.0380938235994205,48,1.57033903201421,571123580.771112
