"","ARI","n.clusters","runtime","seed"
"1",0.367969166204092,15,139.098261316617,1532241337.00185
"2",0.367969166204092,15,134.488711865743,1002120879.32322
"3",0.367969166204092,15,138.738665731748,897519386.057988
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
