"","ARI","n.clusters","runtime","seed"
"1",0.406675042126804,8,1.15614971717199,240313586.556401
"2",0.406675042126804,8,1.15454801718394,365574475.60735
"3",0.406675042126804,8,1.13820329904556,1130281770.09546
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
