"","ARI","n.clusters","runtime","seed"
"1",0.778032658508077,4,3.12020889918009,NA
"2",0.778032658508077,4,3.07011366685232,NA
"3",0.778032658508077,4,3.09674618641535,NA
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
