"","ARI","n.clusters","runtime","seed"
"1",0.487980742614387,8,0.116860016187032,1334673575.07129
"2",0.487980742614387,8,0.129647600650787,493844892.936018
"3",0.487980742614387,8,0.114804863929749,1514224833.1799
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
