"","ARI","n.clusters","runtime","seed"
"1",0.613448687301354,9,123.64211931626,886929146.17336
"2",0.613424340795375,9,121.851957448324,729430395.055872
"3",0.609475986174376,10,106.16720533371,1573842812.83819
"4",0,0,0,0
"5",0,0,0,0
"6",0,0,0,0
"7",0,0,0,0
"8",0,0,0,0
"9",0,0,0,0
"10",0,0,0,0
